history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-07-03,Low Sec,123973006.25,6114540.0,4988000.0,32914270.0,41098415.4,839390.0,1392000.0,3340220.0
2024-07-03,Null Sec,802648712.5,4272760.0,427565000.0,1152296760.0,127484374.2,448500.0,84616000.0,45984680.0
2024-07-03,Pochven,13591840.0,0.0,0.0,1509680.0,5571392.0,0.0,0.0,1420.0
2024-07-03,Wormhole,86164522.2,24624331.0,2695000.0,10166770.0,32397641.0,4812658.0,669000.0,1270840.0
2024-07-04,High Sec,853007339.1,2034950.0,666550000.0,814240650.0,203928223.6,153640.0,119556000.0,130049680.0
2024-07-04,Low Sec,104440620.2,6036200.0,6015000.0,65992240.0,37918690.6,653890.0,1557000.0,4019880.0
2024-07-04,Null Sec,689651247.8,4653070.0,349185000.0,954070260.0,102296750.0,569540.0,69126000.0,35796030.0
2024-07-04,Pochven,8134208.0,0.0,0.0,453780.0,2103520.0,0.0,0.0,0.0
2024-07-04,Wormhole,112211622.8,21481147.0,142000.0,12065680.0,42147596.7,4410510.0,7000.0,4001950.0
2024-07-05,High Sec,856737720.05,1680730.0,663492000.0,900048700.0,208661212.7,55620.0,128799000.0,144437760.0
2024-07-05,Low Sec,83943629.5,6086990.0,6088000.0,43611110.0,20607326.6,802000.0,1469000.0,3646310.0
2024-07-05,Null Sec,792473289.3,3828220.0,339009000.0,1226037080.0,128803203.0,457990.0,68223000.0,47625760.0
2024-07-05,Pochven,17147608.0,0.0,0.0,5000.0,3856848.0,0.0,0.0,1870.0
2024-07-05,Wormhole,108670194.1,24019399.0,1316000.0,8337010.0,38650537.5,4208373.0,416000.0,473630.0
2024-07-06,High Sec,893769954.15,1553340.0,685323000.0,979936200.0,216656518.0,116180.0,136790000.0,160915440.0
2024-07-06,Low Sec,125698742.35,5343030.0,6142000.0,69875100.0,33374142.0,706110.0,1260000.0,3735880.0
2024-07-06,Null Sec,668133101.2,4400880.0,394904000.0,1237997150.0,103844372.3,630510.0,64270000.0,49575610.0
2024-07-06,Pochven,20528320.0,0.0,0.0,0.0,4474048.0,0.0,0.0,0.0
2024-07-06,Wormhole,92650449.5,25071510.0,1311000.0,27829910.0,30320096.4,4616160.0,201000.0,5683820.0
2024-07-07,High Sec,946124781.55,1914580.0,702263000.0,834579280.0,237125728.0,189700.0,134153000.0,144134920.0
2024-07-07,Low Sec,144743475.3,5981030.0,4418000.0,11224940.0,41667410.2,746950.0,1001000.0,1382370.0
2024-07-07,Null Sec,773278814.0,4281520.0,406279000.0,1186310090.0,110746006.6,535270.0,63139000.0,55789160.0
2024-07-07,Pochven,14895072.0,0.0,0.0,0.0,5472656.0,0.0,0.0,0.0
2024-07-07,Wormhole,114439325.7,29216802.0,3622000.0,16334110.0,41620638.2,5156690.0,785000.0,2204800.0
2024-07-08,High Sec,915262783.55,1689510.0,614083000.0,849561650.0,210118896.65,130160.0,116520000.0,132944110.0
2024-07-08,Low Sec,135668272.6,5807430.0,8371000.0,17883130.0,48527687.85,603830.0,1563000.0,1560820.0
2024-07-08,Null Sec,673611249.5,3519280.0,408274000.0,1001441910.0,112142386.6,378850.0,78604000.0,36957210.0
2024-07-08,Pochven,19088437.8,0.0,0.0,0.0,6040232.0,0.0,0.0,0.0
2024-07-08,Wormhole,82325233.5,22399247.0,1803000.0,7617350.0,28360456.1,4413075.0,482000.0,800280.0
2024-07-09,High Sec,885494355.45,1441650.0,649654000.0,735597570.0,212127473.75,111460.0,124868000.0,128367960.0
